speaker1,speaker2,1,2,3,4,5,6,7,8,9
Jan,Ryan,0,0,0,130,0,0,0,0,0
Jan,Stanley,0,0,0,0,64,0,0,0,0
Jan,Toby,0,49,302,15,0,0,0,0,0
Jan,Todd Packer,0,12,0,0,0,0,0,0,0
Jessica,Jim,0,0,0,0,0,0,0,148,0
Jessica,Kelly,0,0,0,0,0,0,0,49,0
Jessica,Kevin,0,0,0,0,0,0,0,119,0
Jessica,Meredith,0,0,0,0,0,0,0,45,0
Jessica,Nate,0,0,0,0,0,0,0,21,0
Jessica,Oscar,0,0,0,0,0,0,0,29,0
Jessica,Phyllis,0,0,0,0,0,0,0,55,0
Jessica,Stanley,0,0,0,0,0,0,0,31,0
Jessica,Val,0,0,0,0,0,0,0,50,0
Jim,Jo,0,0,0,0,0,430,845,0,0
Jim,Josh,0,0,388,0,0,0,0,0,0
Jim,Karen,0,0,2932,324,0,0,0,0,0
Jim,Katy,209,209,0,0,0,0,0,0,0
Jim,Kelly,0,794,267,290,1105,872,1061,856,0
Jim,Kevin,112,624,692,713,1256,2104,1511,1897,1060
Jim,Meredith,0,135,43,309,439,1095,735,675,1056
Jim,Michael,1734,6616,5222,7688,8891,13513,5902,0,0
Jim,Mr. Brown,28,0,0,0,0,0,0,0,0
Jim,Nate,0,0,0,0,0,0,110,100,0
Jim,Nellie,0,0,0,0,0,0,0,2416,584
Jim,Oscar,121,534,89,551,1116,1535,1150,1904,852
Jim,Pam,1495,5217,2571,4216,5774,7513,5314,4745,7594
Jim,Pete,0,0,0,0,0,0,0,0,310
Jim,Phyllis,0,493,340,710,691,1852,1066,1785,982
Jim,Robert California,0,0,0,0,0,0,0,2629,0
Jim,Roy,544,566,70,0,0,0,0,0,0
Jim,Ryan,116,813,528,864,608,852,844,2057,0
Jim,Stanley,37,515,148,524,696,1151,620,1560,764
Jim,Susan,0,0,0,0,0,0,0,261,0
Jim,Toby,0,290,254,751,150,304,711,644,411
Jim,Todd Packer,0,73,0,0,0,0,305,339,0
Jim,Trevor,0,0,0,0,0,0,0,0,70
Jim,Val,0,0,0,0,0,0,0,45,0
Jo,Kelly,0,0,0,0,0,0,120,0,0
Jo,Kevin,0,0,0,0,0,678,163,0,0
Jo,Meredith,0,0,0,0,0,40,0,0,0
Jo,Michael,0,0,0,0,0,2741,192,0,0
Jo,Oscar,0,0,0,0,0,284,0,0,0
Jo,Pam,0,0,0,0,0,0,120,0,0
Jo,Phyllis,0,0,0,0,0,173,0,0,0
Jo,Toby,0,0,0,0,0,118,51,0,0
Josh,Karen,0,0,67,0,0,0,0,0,0
Josh,Michael,0,0,568,0,0,0,0,0,0
Karen,Kelly,0,0,119,0,0,0,0,0,0
Karen,Kevin,0,0,345,0,0,0,0,0,0
Karen,Meredith,0,0,123,0,0,0,0,0,0
Karen,Michael,0,0,2738,443,670,0,0,0,0
Karen,Oscar,0,0,34,0,0,0,0,0,0
Karen,Pam,0,0,1337,0,191,0,0,0,0
Karen,Phyllis,0,0,645,0,0,0,0,0,0
Karen,Roy,0,0,123,0,0,0,0,0,0
Karen,Ryan,0,0,96,0,0,0,0,0,0
Karen,Stanley,0,0,181,0,0,0,0,0,0
Karen,Tony,0,0,160,0,0,0,0,0,0
Katy,Michael,1058,0,0,0,0,0,0,0,0
Katy,Oscar,16,0,0,0,0,0,0,0,0
Katy,Pam,66,62,0,0,0,0,0,0,0
Katy,Roy,0,133,0,0,0,0,0,0,0
Katy,Ryan,22,0,0,0,0,0,0,0,0
Katy,Stanley,41,0,0,0,0,0,0,0,0
Kelly,Kevin,0,37,387,188,417,290,757,687,0
Kelly,Meredith,0,130,114,81,319,336,506,398,0
Kelly,Michael,0,1545,1809,1248,2756,2258,2229,0,0
Kelly,Nellie,0,0,0,0,0,0,0,18,0
Kelly,Oscar,0,119,229,112,372,349,865,739,0
Kelly,Pam,0,750,764,373,179,650,1508,1371,0
Kelly,Phyllis,0,186,142,104,294,212,618,489,0
Kelly,Robert California,0,0,0,0,0,0,0,432,0
Kelly,Roy,0,0,70,0,0,0,0,0,0
