speaker1,speaker2,line_count,word_count,scene_count,season,episode
Bob Vance,Phyllis,18,124,3,5,18
Dwight,Jim,19,83,2,5,18
Dwight,Kelly,8,96,1,5,18
Dwight,Kevin,19,189,2,5,18
Dwight,Lynn,9,53,1,5,18
Dwight,Meredith,5,62,1,5,18
Dwight,Michael,73,718,6,5,18
Dwight,Oscar,20,235,2,5,18
Dwight,Pam,14,58,2,5,18
Dwight,Phone Salesman,7,32,1,5,18
Eric,Michael,3,35,1,5,18
Girl s05e18,Michael,2,6,1,5,18
Hank,Michael,4,48,1,5,18
Jim,Michael,32,237,2,5,18
Jim,Pam,67,384,10,5,18
Jim,Phone Salesman,11,63,1,5,18
Jim,Phyllis,20,138,4,5,18
Kelly,Meredith,9,64,2,5,18
Kelly,Michael,18,281,3,5,18
Kelly,Oscar,12,91,3,5,18
Kevin,Lynn,14,99,3,5,18
Kevin,Michael,33,370,3,5,18
Kevin,Oscar,11,172,1,5,18
Lynn,Michael,13,91,1,5,18
Meredith,Michael,5,88,1,5,18
Meredith,Oscar,3,25,1,5,18
Michael,Oscar,38,516,4,5,18
Michael,Pam,27,212,2,5,18
Michael,Phone Salesman,12,55,1,5,18
Pam,Phone Salesman,17,101,2,5,18
Pam,Phyllis,19,136,4,5,18
Phyllis,Stanley,3,31,1,5,18
Andy,Jim,19,224,4,5,19
Andy,Kevin,13,104,2,5,19
Andy,Michael,5,150,1,5,19
Andy,Pam,13,177,3,5,19
Creed,David Wallace,7,110,1,5,19
Creed,Dwight,10,36,1,5,19
Creed,Jim,8,108,2,5,19
Creed,Michael,18,177,2,5,19
Creed,Oscar,4,19,1,5,19
Creed,Pam,6,54,2,5,19
Creed,Stanley,2,24,1,5,19
Darryl,Michael,7,78,1,5,19
David Wallace,Dwight,38,426,3,5,19
David Wallace,Jim,9,178,1,5,19
David Wallace,Man on phone,9,111,1,5,19
David Wallace,Michael,55,707,4,5,19
David Wallace,Pam,18,223,2,5,19
Dwight,Jim,49,354,4,5,19
Dwight,Man on phone,13,156,1,5,19
Dwight,Michael,129,1277,9,5,19
Dwight,Pam,47,323,3,5,19
Jim,Kevin,12,109,2,5,19
Jim,Michael,73,723,6,5,19
Jim,Oscar,15,136,2,5,19
Jim,Pam,35,357,6,5,19
Jim,Stanley,4,50,1,5,19
Kevin,Lynn,6,39,1,5,19
Kevin,Pam,9,106,2,5,19
Man on phone,Michael,12,212,1,5,19
Man on phone,Pam,3,33,1,5,19
Michael,Oscar,25,259,3,5,19
Michael,Pam,69,637,5,5,19
Michael,Stanley,10,138,1,5,19
Oscar,Pam,5,52,1,5,19
Oscar,Stanley,4,35,1,5,19
Pam,Stanley,3,57,1,5,19
Andy,Angela,2,9,1,5,20
Andy,Charles,24,246,3,5,20
Andy,Dwight,4,7,2,5,20
Andy,Jim,2,7,1,5,20
Andy,Kevin,3,3,1,5,20
Andy,Michael,25,310,2,5,20
Andy,Oscar,2,5,1,5,20
Andy,Stanley,3,9,1,5,20
Angela,Charles,8,76,2,5,20
Angela,Dwight,2,9,1,5,20
Angela,Jim,5,23,2,5,20
Angela,Kelly,10,60,4,5,20
Angela,Michael,6,72,1,5,20
Angela,Pam,3,20,1,5,20
Charles,Dwight,25,312,3,5,20
Charles,Jim,46,514,6,5,20
Charles,Kelly,5,50,1,5,20
Charles,Kevin,30,305,2,5,20
Charles,Michael,121,1562,9,5,20
Charles,Oscar,18,223,1,5,20
Charles,Pam,32,274,5,5,20
Charles,Phyllis,2,17,1,5,20
Charles,Stanley,19,227,1,5,20
Charles,Stephanie,7,28,1,5,20
David Wallace,Dwight,9,71,1,5,20
David Wallace,Michael,37,465,4,5,20
Dwight,Jim,20,247,3,5,20
Dwight,Kevin,3,6,1,5,20
Dwight,Michael,61,742,6,5,20
Dwight,Oscar,2,8,1,5,20
Dwight,Pam,7,67,1,5,20
Dwight,Stanley,3,12,1,5,20
Dwight,Stephanie,10,81,1,5,20
Jim,Kelly,2,4,1,5,20
Jim,Michael,45,646,5,5,20
Jim,Pam,21,195,5,5,20
Kelly,Michael,5,67,1,5,20
Kelly,Pam,2,15,1,5,20
Kelly,Phyllis,5,44,1,5,20
Kevin,Michael,33,366,2,5,20
Kevin,Oscar,3,6,1,5,20
Kevin,Pam,4,32,1,5,20
Kevin,Stanley,4,10,1,5,20
Michael,Oscar,20,271,1,5,20
Michael,Pam,52,650,7,5,20
Michael,Stanley,21,275,1,5,20
Michael,Stephanie,11,90,1,5,20
Oscar,Stanley,3,12,1,5,20
Andy,Charles,3,22,1,5,21
Andy,Dwight,11,92,2,5,21
Andy,Jim,3,17,1,5,21
Andy,Kevin,2,16,1,5,21
Andy,Michael,32,303,4,5,21
Andy,Oscar,2,19,1,5,21
Andy,Pam,2,12,1,5,21
Andy,Phyllis,4,29,1,5,21
Andy,Stanley,2,20,1,5,21
Angela,Charles,12,139,2,5,21
Angela,Dwight,2,6,1,5,21
Angela,Jim,9,64,1,5,21
Angela,Kelly,10,180,2,5,21
Angela,Kevin,5,50,2,5,21
Angela,Meredith,2,19,1,5,21
Angela,Michael,23,405,2,5,21
Angela,Pam,14,80,2,5,21
Angela,Stanley,2,23,1,5,21
Charles,Dwight,9,80,2,5,21
Charles,Hank,7,56,1,5,21
Charles,Jim,35,242,3,5,21
Charles,Kelly,7,90,1,5,21
Charles,Kevin,11,140,2,5,21
Charles,Michael,55,647,5,5,21
Charles,Pam,19,110,2,5,21
Charles,Stanley,7,112,2,5,21
Creed,Oscar,2,10,1,5,21
Dwight,Jim,12,95,2,5,21
Dwight,Kevin,3,24,1,5,21
Dwight,Michael,38,545,3,5,21
Dwight,Pam,20,153,3,5,21
Dwight,Stanley,2,38,1,5,21
Hank,Michael,6,39,1,5,21
Isaac,Michael,12,48,2,5,21
Isaac,Pam,7,29,1,5,21
Jim,Kevin,10,82,1,5,21
Jim,Michael,61,659,5,5,21
Jim,Pam,22,125,2,5,21
Jim,Stanley,3,29,1,5,21
Kelly,Michael,4,92,1,5,21
Kelly,Oscar,2,13,1,5,21
Kevin,Meredith,2,15,1,5,21
Kevin,Michael,29,460,4,5,21
Kevin,Oscar,2,13,1,5,21
Kevin,Pam,25,149,3,5,21
Kevin,Stanley,4,21,2,5,21
Meredith,Michael,4,57,1,5,21
Meredith,Pam,5,57,2,5,21
Meredith,Stanley,2,16,1,5,21
Michael,Oscar,18,237,3,5,21
Michael,Pam,55,699,5,5,21
Michael,Stanley,17,179,3,5,21
Pam,Phyllis,3,12,1,5,21
Pam,Stanley,4,51,2,5,21
Andy,Angela,11,68,3,5,22
Andy,Charles,38,328,5,5,22
Andy,Dwight,24,172,4,5,22
Andy,Jim,30,169,4,5,22
Andy,Kelly,2,19,1,5,22
Andy,Kevin,11,67,1,5,22
Andy,Oscar,2,12,1,5,22
Andy,Phyllis,2,16,1,5,22
Andy,Stanley,10,60,2,5,22
Angela,Charles,20,186,2,5,22
Angela,Dwight,17,104,3,5,22
Angela,Jim,21,103,3,5,22
Angela,Kelly,2,15,1,5,22
Angela,Kevin,9,61,1,5,22
Angela,Stanley,5,22,2,5,22
Chares,Charles,6,40,1,5,22
Chares,Dwight,2,4,1,5,22
Chares,Jim,6,33,1,5,22
Chares,Kevin,2,4,1,5,22
Charles,Dwight,42,352,4,5,22
Charles,Jim,60,405,5,5,22
Charles,Kelly,8,108,1,5,22
Charles,Kevin,6,38,1,5,22
Charles,Michael,5,93,1,5,22
Charles,Oscar,6,34,1,5,22
Charles,Phyllis,6,38,1,5,22
Charles,Stanley,13,90,1,5,22
Creed,Phyllis,2,15,1,5,22
Creed,Stanley,2,14,1,5,22
Dwight,Jim,42,242,5,5,22
Dwight,Kelly,4,23,1,5,22
Dwight,Kevin,12,61,2,5,22
Dwight,Oscar,2,18,1,5,22
Dwight,Phyllis,2,22,1,5,22
Dwight,Stanley,14,92,2,5,22
Jim,Kelly,6,32,1,5,22
Jim,Kevin,20,139,3,5,22
Jim,Oscar,4,16,1,5,22
Jim,Phyllis,4,20,1,5,22
Jim,Stanley,16,82,2,5,22
Kevin,Stanley,9,60,1,5,22
Michael,Nana,21,378,3,5,22
Michael,Old Woman,7,78,1,5,22
Michael,Pam,123,1298,12,5,22
Michael,Ryan,35,480,5,5,22
Michael,Supervisor,13,76,1,5,22
Michael,Vikram,8,83,3,5,22
Nana,Old Woman,7,53,1,5,22
Nana,Pam,2,2,1,5,22
Nana,Vikram,2,8,1,5,22
Oscar,Phyllis,2,8,1,5,22
Pam,Ryan,28,226,3,5,22
Pam,Supervisor,12,49,1,5,22
Pam,Vikram,15,123,5,5,22
Phyllis,Stanley,2,19,1,5,22
Ryan,Supervisor,7,40,1,5,22
Ryan,Vikram,2,14,1,5,22
Andy,Dwight,48,467,5,5,23
Andy,Erin,21,137,2,5,23
Andy,Toby,5,75,1,5,23
Charles,Erin,11,59,2,5,23
Charles,Jim,41,305,6,5,23
Charles,Kelly,10,73,2,5,23
Charles,Kevin,4,29,1,5,23
Charles,Pam,14,108,1,5,23
Creed,Meredith,3,31,1,5,23
Creed,Michael,3,29,1,5,23
Dwight,Erin,32,259,2,5,23
Dwight,Toby,8,101,1,5,23
Erin,Jim,3,6,1,5,23
Erin,Kelly,3,37,1,5,23
Erin,Kevin,2,23,1,5,23
Erin,Pam,9,91,1,5,23
Erin,Toby,5,32,1,5,23
Jim,Kelly,4,30,1,5,23
Jim,Kevin,6,48,1,5,23
Jim,Michael,2,20,1,5,23
Jim,Oscar,10,76,1,5,23
Jim,Pam,12,95,2,5,23
Kelly,Kevin,3,32,1,5,23
Kevin,Oscar,6,38,1,5,23
Man s05e23,Pam,3,37,1,5,23
Meredith,Michael,2,12,1,5,23
Michael,Pam,66,737,8,5,23
Michael,Phyllis,5,34,1,5,23
Michael,Ryan,59,680,8,5,23
Michael,Stanley,7,50,1,5,23
Michael,Toby,7,131,1,5,23
Pam,Ryan,52,438,6,5,23
Pam,Toby,7,111,1,5,23
Phyllis,Ryan,2,9,1,5,23
Phyllis,Stanley,4,24,1,5,23
Ryan,Stanley,4,25,1,5,23
Ryan,Toby,8,129,1,5,23
Andy,Jim,40,437,6,5,24
Andy,Kelly,4,8,1,5,24
Andy,Kevin,3,61,1,5,24
Andy,Pam,7,84,1,5,24
Andy,Phyllis,4,65,1,5,24
Charles,Dwight,26,265,3,5,24
Charles,Michael,14,96,1,5,24
Charles,Phyllis,3,12,1,5,24
Dwight,Michael,138,1352,11,5,24
Dwight,Mr. Schofield,22,225,3,5,24
Dwight,Pam,12,90,2,5,24
Dwight,Phyllis,8,90,2,5,24
Dwight,Ryan,11,86,2,5,24
Dwight,Secretary,20,200,3,5,24
Dwight,Stanley,3,41,1,5,24
Jim,Kelly,3,5,1,5,24
Jim,Pam,7,100,2,5,24
Kevin,Phyllis,3,16,1,5,24
Michael,Mr. Schofield,23,311,3,5,24
Michael,Pam,35,503,6,5,24
Michael,Ryan,30,420,5,5,24
Michael,Secretary,17,225,2,5,24
Mr. Schofield,Secretary,9,57,2,5,24
Pam,Ryan,16,132,5,5,24
Phyllis,Stanley,2,13,1,5,24
Andy,Charles,9,118,1,5,25
Andy,Dwight,4,55,1,5,25
Andy,Jim,4,54,1,5,25
Andy,Stanley,4,61,1,5,25
Angela,Charles,4,66,1,5,25
Angela,Dwight,3,46,1,5,25
Charles,David Wallace,57,592,7,5,25
Charles,Dwight,58,615,7,5,25
Charles,Jim,39,338,5,5,25
Charles,Kelly,8,62,1,5,25
Charles,Kevin,8,62,1,5,25
Charles,Michael,29,320,4,5,25
Charles,Pam,15,61,3,5,25
Charles,Phyllis,8,82,1,5,25
Charles,Ryan,9,51,3,5,25
Charles,Stanley,7,81,1,5,25
David Wallace,Dwight,29,329,4,5,25
David Wallace,Jim,18,175,3,5,25
David Wallace,Kelly,10,100,1,5,25
David Wallace,Kevin,10,100,1,5,25
David Wallace,Michael,45,575,4,5,25
David Wallace,Pam,28,267,3,5,25
David Wallace,Phyllis,10,120,1,5,25
David Wallace,Ryan,25,281,4,5,25
Dwight,Jim,42,475,6,5,25
Dwight,Kelly,2,4,1,5,25
Dwight,Kevin,2,4,1,5,25
Dwight,Pam,4,35,1,5,25
Dwight,Phyllis,2,24,1,5,25
Dwight,Stanley,2,18,1,5,25
Erin,Michael,3,23,1,5,25
Financial Guy,Michael,22,193,1,5,25
Financial Guy,Pam,13,105,1,5,25
Financial Guy,Ryan,14,126,1,5,25
Financial Guy,Ty,13,110,1,5,25
Jim,Michael,18,172,1,5,25
Jim,Pam,19,199,2,5,25
Jim,Ryan,12,129,1,5,25
Jim,Stanley,2,17,1,5,25
Kelly,Kevin,2,2,1,5,25
Kelly,Phyllis,2,22,1,5,25
Kevin,Phyllis,2,22,1,5,25
Michael,Pam,93,859,11,5,25
Michael,Ryan,87,810,10,5,25
Michael,Ty,13,103,1,5,25
Pam,Ryan,46,320,9,5,25
Pam,Ty,4,15,1,5,25
Ryan,Ty,5,36,1,5,25
Andy,Dwight,50,532,6,5,26
Andy,Erin,2,11,1,5,26
Andy,Jim,7,52,1,5,26
Andy,Meredith,5,50,2,5,26
Andy,Michael,26,324,3,5,26
Andy,Oscar,2,10,1,5,26
Andy,Pam,6,57,2,5,26
Andy,Phyllis,14,126,4,5,26
Andy,Ryan,16,109,2,5,26
Andy,Stanley,13,87,4,5,26
Andy,Toby,8,90,1,5,26
Angela,Dwight,3,9,1,5,26
Angela,Jim,3,11,1,5,26
Angela,Kelly,2,9,1,5,26
Angela,Meredith,6,47,1,5,26
Angela,Michael,6,140,1,5,26
Angela,Oscar,2,8,1,5,26
Angela,Toby,7,102,2,5,26
Creed,Jim,15,128,3,5,26
Creed,Michael,6,39,1,5,26
Darryl,Dwight,2,14,1,5,26
Darryl,Michael,7,131,1,5,26
Darryl,Phyllis,2,24,1,5,26
Darryl,Stanley,4,26,1,5,26
Dwight,Erin,4,33,1,5,26
Dwight,Jim,20,226,2,5,26
Dwight,Meredith,17,227,2,5,26
Dwight,Michael,63,787,6,5,26
Dwight,Oscar,4,32,1,5,26
Dwight,Pam,18,159,2,5,26
Dwight,Phyllis,41,430,5,5,26
Dwight,Ryan,28,211,2,5,26
Dwight,Stanley,47,442,6,5,26
Dwight,Toby,9,103,1,5,26
Erin,Kelly,3,26,1,5,26
Erin,Michael,38,377,3,5,26
Erin,Oscar,2,13,1,5,26
Erin,Pam,16,90,1,5,26
Erin,Phyllis,2,15,1,5,26
Erin,Stanley,2,13,1,5,26
Jim,Meredith,7,63,1,5,26
Jim,Michael,44,542,4,5,26
Jim,Pam,5,55,1,5,26
Jim,Phyllis,8,73,1,5,26
Jim,Ryan,7,70,1,5,26
Jim,Stanley,7,55,1,5,26
Kelly,Meredith,6,50,1,5,26
Kelly,Oscar,2,11,1,5,26
Kelly,Toby,4,36,1,5,26
Meredith,Oscar,6,49,1,5,26
Meredith,Phyllis,3,44,1,5,26
Meredith,Stanley,2,26,1,5,26
Meredith,Toby,15,149,2,5,26
Michael,Oscar,8,110,1,5,26
Michael,Pam,70,620,7,5,26
Michael,Phyllis,34,464,4,5,26
Michael,Ryan,51,440,6,5,26
Michael,Stanley,36,445,4,5,26
Oscar,Phyllis,2,14,1,5,26
Oscar,Stanley,2,12,1,5,26
Oscar,Toby,9,82,2,5,26
Pam,Phyllis,15,132,3,5,26
Pam,Ryan,36,256,7,5,26
Pam,Stanley,7,41,2,5,26
Phyllis,Ryan,17,112,2,5,26
Phyllis,Stanley,19,143,5,5,26
Ryan,Stanley,17,93,2,5,26
Andy,Dwight,5,22,1,5,27
Andy,Erin,7,36,2,5,27
Andy,Jessica,4,40,1,5,27
Andy,Jim,4,14,1,5,27
Andy,Kelly,20,146,2,5,27
Andy,Kevin,4,16,1,5,27
Andy,Meredith,4,18,1,5,27
Andy,Michael,16,208,1,5,27
Andy,Oscar,8,54,2,5,27
Andy,Pam,4,12,1,5,27
Andy,Phyllis,9,73,2,5,27
Angela,Dwight,4,44,1,5,27
Angela,Erin,9,83,2,5,27
Angela,Kevin,15,78,1,5,27
Angela,Michael,47,484,6,5,27
Angela,Oscar,2,21,1,5,27
Angela,Phyllis,5,51,2,5,27
Angela,Stanley,2,29,1,5,27
Bob Vance,Dwight,4,38,1,5,27
Bob Vance,Michael,3,22,1,5,27
Bob Vance,Phyllis,3,12,1,5,27
Creed,Michael,5,56,2,5,27
Dwight,Erin,20,238,4,5,27
Dwight,Jim,3,14,1,5,27
Dwight,Kevin,3,16,1,5,27
Dwight,Meredith,3,18,1,5,27
Dwight,Michael,52,682,6,5,27
Dwight,Oscar,8,63,2,5,27
Dwight,Pam,11,179,3,5,27
Dwight,Phyllis,37,331,8,5,27
Dwight,Stanley,4,39,1,5,27
Erin,Jim,2,8,1,5,27
Erin,Kelly,2,10,1,5,27
Erin,Kevin,2,10,1,5,27
Erin,Meredith,2,12,1,5,27
Erin,Michael,50,586,4,5,27
Erin,Oscar,11,74,3,5,27
Erin,Pam,7,37,2,5,27
Erin,Phyllis,6,39,2,5,27
Erin,Stanley,4,28,1,5,27
Erin,Vance Refrigeration Guy 1,6,25,1,5,27
Erin,Vance Refrigeration Guy 2,5,17,1,5,27
Jessica,Phyllis,7,78,1,5,27
Jim,Kevin,2,8,1,5,27
Jim,Meredith,2,10,1,5,27
Jim,Michael,19,256,2,5,27
Jim,Oscar,3,24,1,5,27
Jim,Pam,28,191,5,5,27
Jim,Phyllis,2,11,1,5,27
Kelly,Vance Refrigeration Guy 1,6,27,1,5,27
Kelly,Vance Refrigeration Guy 2,5,19,1,5,27
Kevin,Meredith,2,12,1,5,27
Kevin,Michael,30,262,2,5,27
Kevin,Oscar,3,26,1,5,27
Kevin,Pam,2,6,1,5,27
Kevin,Phyllis,2,13,1,5,27
Meredith,Michael,14,204,1,5,27
Meredith,Oscar,3,28,1,5,27
Meredith,Pam,2,8,1,5,27
Meredith,Phyllis,2,15,1,5,27
Michael,Oscar,25,360,2,5,27
Michael,Pam,22,297,3,5,27
Michael,Phyllis,49,541,5,5,27
Michael,Ryan,2,19,1,5,27
Michael,Stanley,10,150,1,5,27
Oscar,Pam,3,22,1,5,27
Oscar,Phyllis,5,43,2,5,27
Oscar,Stanley,2,16,1,5,27
Pam,Phyllis,2,9,1,5,27
Phyllis,Stanley,2,22,1,5,27
Vance Refrigeration Guy 1,Vance Refrigeration Guy 2,9,34,1,5,27
AJ,Holly,17,106,3,5,28
AJ,Kevin,3,14,1,5,28
AJ,Michael,22,218,3,5,28
Andy,Angela,5,31,2,5,28
Andy,Charles,5,34,2,5,28
Andy,David Wallace,4,15,1,5,28
Andy,Dwight,32,264,5,5,28
Andy,Erin,3,41,1,5,28
Andy,Jim,6,32,1,5,28
Andy,Kevin,8,35,3,5,28
Andy,Man s05e28,3,45,1,5,28
Andy,Meredith,2,7,1,5,28
Andy,Phyllis,6,33,2,5,28
Andy,Rolf,7,63,2,5,28
Angela,Charles,2,26,1,5,28
Angela,Dwight,10,56,2,5,28
Angela,Kevin,6,34,2,5,28
Angela,Meredith,3,12,1,5,28
Angela,Phyllis,4,15,1,5,28
Angela,Rolf,8,76,2,5,28
Charles,David Wallace,13,119,3,5,28
Charles,Dwight,21,213,4,5,28
Charles,Jim,18,164,2,5,28
Charles,Kendall,3,14,1,5,28
Charles,Kevin,2,23,1,5,28
Charles,Pam,17,149,2,5,28
Charles,Rolf,7,70,2,5,28
Charles,Toby,3,16,1,5,28
David Wallace,Dwight,14,116,3,5,28
David Wallace,Holly,16,242,2,5,28
David Wallace,Jim,7,37,1,5,28
David Wallace,Kendall,3,21,1,5,28
David Wallace,Man from Buffalo,6,86,1,5,28
David Wallace,Michael,23,315,3,5,28
David Wallace,Pam,8,45,1,5,28
David Wallace,Rolf,3,32,1,5,28
David Wallace,Toby,3,23,1,5,28
David Wallace,Woman from Buffalo,5,50,1,5,28
Dwight,Jim,21,228,4,5,28
Dwight,Kendall,3,17,1,5,28
Dwight,Kevin,14,101,3,5,28
Dwight,Meredith,8,50,2,5,28
Dwight,Michael,2,7,1,5,28
Dwight,Oscar,5,42,2,5,28
Dwight,Pam,23,218,6,5,28
Dwight,Phyllis,12,100,3,5,28
Dwight,Rolf,20,158,4,5,28
Dwight,Stanley,2,15,1,5,28
Dwight,Toby,3,19,1,5,28
Dwight,Woman s05e28,3,59,1,5,28
Erin,Man s05e28,2,6,1,5,28
Holly,Kevin,5,27,1,5,28
Holly,Man from Buffalo,7,91,1,5,28
Holly,Michael,83,728,9,5,28
Holly,Woman from Buffalo,6,55,1,5,28
Jim,Michael,3,31,1,5,28
Jim,Nurse,4,83,1,5,28
Jim,Pam,41,327,8,5,28
Jim,Phyllis,2,7,1,5,28
Jim,Stanley,2,11,1,5,28
Kendall,Rolf,4,33,1,5,28
Kendall,Toby,4,24,1,5,28
Kevin,Meredith,3,5,1,5,28
Kevin,Michael,8,93,1,5,28
Kevin,Phyllis,6,25,2,5,28
Kevin,Rolf,8,66,2,5,28
Man from Buffalo,Michael,6,55,1,5,28
Man from Buffalo,Woman from Buffalo,5,46,1,5,28
Meredith,Oscar,2,19,1,5,28
Meredith,Pam,3,17,1,5,28
Meredith,Phyllis,3,9,1,5,28
Meredith,Rolf,3,25,1,5,28
Michael,Pam,3,31,1,5,28
Michael,Woman from Buffalo,5,19,1,5,28
Nurse,Pam,5,72,1,5,28
Oscar,Pam,5,23,2,5,28
Pam,Phyllis,2,13,1,5,28
Pam,Stanley,2,17,1,5,28
Pam,Woman s05e28,2,9,1,5,28
Phyllis,Rolf,4,28,1,5,28
Phyllis,Stanley,2,12,1,5,28
Rolf,Toby,4,35,1,5,28
Andy,Angela,21,111,2,6,1
Andy,Creed,21,120,3,6,1
Andy,Dwight,20,83,2,6,1
Andy,Erin,20,101,3,6,1
Andy,Jim,49,300,4,6,1
Andy,Kelly,20,97,2,6,1
Andy,Kevin,18,190,3,6,1
Andy,Michael,29,277,3,6,1
Andy,Oscar,18,237,3,6,1
Andy,Pam,26,125,3,6,1
Andy,Phyllis,5,19,1,6,1
Andy,Ryan,4,16,1,6,1
Andy,Stanley,4,20,1,6,1
Andy,Toby,2,21,1,6,1
Angela,Creed,8,67,2,6,1
Angela,Dwight,4,19,1,6,1
Angela,Erin,7,48,2,6,1
Angela,Jim,26,137,2,6,1
Angela,Kelly,9,54,2,6,1
Angela,Kevin,4,53,1,6,1
Angela,Michael,13,188,1,6,1
Angela,Oscar,4,35,1,6,1
Angela,Pam,13,55,2,6,1
Angela,Phyllis,5,22,1,6,1
Angela,Ryan,4,19,1,6,1
Angela,Stanley,4,23,1,6,1
Creed,Dwight,5,35,2,6,1
Creed,Erin,7,57,3,6,1
Creed,Jim,30,168,4,6,1
Creed,Kelly,7,53,2,6,1
Creed,Kevin,7,76,3,6,1
Creed,Michael,17,217,3,6,1
Creed,Oscar,5,44,2,6,1
Creed,Pam,19,108,4,6,1
Creed,Phyllis,4,14,1,6,1
Creed,Ryan,3,11,1,6,1
Creed,Stanley,3,15,1,6,1
Creed,Toby,2,21,1,6,1
Dwight,Eric,4,100,1,6,1
Dwight,Erin,2,10,1,6,1
Dwight,Female Intern,6,43,1,6,1
Dwight,Female intern,5,32,1,6,1
Dwight,Jim,23,256,4,6,1
Dwight,Kelly,4,22,1,6,1
Dwight,Kevin,4,64,2,6,1
Dwight,Meredith,4,104,1,6,1
Dwight,Michael,44,560,6,6,1
Dwight,Oscar,2,24,1,6,1
Dwight,Pam,13,79,3,6,1
Dwight,Phyllis,10,157,3,6,1
Dwight,Ryan,2,8,1,6,1
Dwight,Stanley,2,12,1,6,1
Eric,Jim,2,22,1,6,1
Eric,Maurie,10,95,2,6,1
Eric,Megan,6,38,1,6,1
Eric,Meredith,2,18,1,6,1
Eric,Michael,12,126,2,6,1
Eric,Phyllis,2,12,1,6,1
Erin,Jim,32,173,4,6,1
Erin,Kelly,6,34,2,6,1
Erin,Kevin,4,71,2,6,1
Erin,Michael,31,375,4,6,1
Erin,Oscar,4,43,2,6,1
Erin,Pam,17,111,4,6,1
Erin,Phyllis,3,13,1,6,1
Erin,Ryan,2,10,1,6,1
Erin,Stanley,2,14,1,6,1
Erin,Toby,2,21,1,6,1
Female Intern,Female intern,3,13,1,6,1
Jim,Kelly,25,123,2,6,1
Jim,Kevin,13,120,3,6,1
Jim,Meredith,2,26,1,6,1
Jim,Michael,55,679,7,6,1
Jim,Oscar,10,87,2,6,1
Jim,Pam,57,359,6,6,1
Jim,Phyllis,10,62,2,6,1
Jim,Ryan,7,39,1,6,1
Jim,Stanley,12,90,2,6,1
Jim,Toby,3,36,1,6,1
Kelly,Kevin,4,56,1,6,1
Kelly,Meredith,7,33,2,6,1
Kelly,Michael,29,295,4,6,1
Kelly,Oscar,7,81,2,6,1
Kelly,Pam,15,60,3,6,1
Kelly,Phyllis,9,61,2,6,1
Kelly,Ryan,4,22,1,6,1
Kelly,Stanley,4,26,1,6,1
Kevin,Michael,28,382,5,6,1
Kevin,Oscar,4,92,2,6,1
Kevin,Pam,13,115,3,6,1
Kevin,Phyllis,3,45,1,6,1
Kevin,Ryan,2,42,1,6,1
Kevin,Stanley,2,46,1,6,1
Kevin,Toby,2,38,1,6,1
Maurie,Megan,5,64,1,6,1
Maurie,Michael,20,153,2,6,1
Meredith,Michael,16,160,3,6,1
Meredith,Oscar,2,29,1,6,1
Meredith,Pam,2,5,1,6,1
Meredith,Phyllis,5,38,2,6,1
Michael,Oscar,20,295,3,6,1
Michael,Pam,50,518,6,6,1
Michael,Phyllis,30,387,4,6,1
Michael,Ryan,11,177,1,6,1
Michael,Stanley,35,514,3,6,1
Michael,Toby,3,44,1,6,1
Oscar,Pam,9,88,3,6,1
Oscar,Phyllis,6,70,2,6,1
Oscar,Ryan,2,24,1,6,1
Oscar,Stanley,2,28,1,6,1
Oscar,Toby,2,28,1,6,1
Pam,Phyllis,12,72,3,6,1
Pam,Ryan,5,12,1,6,1
Pam,Stanley,5,16,1,6,1
Pam,Toby,2,38,1,6,1
Phyllis,Ryan,3,11,1,6,1
Phyllis,Stanley,3,15,1,6,1
Ryan,Stanley,2,12,1,6,1
Andy,David Wallace,7,186,1,6,2
Andy,Jim,5,167,1,6,2
Andy,Kevin,5,159,1,6,2
Andy,Michael,10,270,2,6,2
Andy,Phyllis,4,96,1,6,2
Andy,Stanley,5,157,1,6,2
Angela,Meredith,9,56,1,6,2
Angela,Pam,10,77,1,6,2
Creed,Michael,7,36,1,6,2
Darryl,Dwight,34,403,3,6,2
Darryl,Gwenneth,7,62,1,6,2
Darryl,Toby,28,299,3,6,2
David Wallace,Erin,3,21,1,6,2
David Wallace,Jim,24,299,5,6,2
David Wallace,Kevin,4,39,1,6,2
David Wallace,Michael,66,1008,7,6,2
David Wallace,Pam,7,48,1,6,2
David Wallace,Stanley,4,37,1,6,2
Dwight,Gwenneth,6,44,1,6,2
Dwight,Jim,3,22,1,6,2
Dwight,Michael,6,87,1,6,2
Dwight,Phyllis,3,25,1,6,2
Dwight,Stanley,3,22,1,6,2
Dwight,Toby,53,519,4,6,2
Erin,Jim,5,35,1,6,2
Erin,Michael,10,113,2,6,2
Gwenneth,Toby,4,13,1,6,2
Jim,Kevin,2,20,1,6,2
Jim,Michael,48,603,7,6,2
Jim,Pam,3,15,1,6,2
Jim,Phyllis,2,9,1,6,2
Jim,Stanley,4,24,2,6,2
Kelly,Pam,5,46,1,6,2
Kevin,Michael,2,9,1,6,2
Kevin,Stanley,2,10,1,6,2
Meredith,Pam,13,117,1,6,2
Michael,Oscar,14,123,1,6,2
Michael,Pam,20,237,2,6,2
Michael,Phyllis,8,100,2,6,2
Michael,Stanley,7,78,2,6,2
Pam,Ryan,11,67,1,6,2
Phyllis,Stanley,2,9,1,6,2
Andy,Angela,6,73,2,6,3
Andy,Creed,2,7,1,6,3
Andy,Dwight,10,211,3,6,3
